,time [s],altitude [m],ground_distance [m],mass [kg],true_airspeed [m/s],equivalent_airspeed [m/s],mach [-],engine_setting,CL [-],CD [-],drag [N],thrust [N],thrust_rate [-],thrust_is_regulated,sfc [kg/N/s],slope_angle [rad],acceleration [m/s**2],name
38,7.600000000000004,115.3403211907241,595.0236340523337,75441.96086925936,79.70000880239009,79.2593976814894,0.23451367740901055,1,1.5655609816183385,0.13523187169096829,63906.15870729261,191854.99327301543,1.0,False,1.2464721104877763e-05,0.1729428815674674,0.0,MTOW_mission:main_route:initial_climb
39,7.800000000000004,118.08330971367387,610.725852688151,75441.48258546261,79.71053107397012,79.2593976814894,0.23455191426872563,1,1.5655510563401271,0.135230352663305,63905.440864511096,191808.57198555671,1.0,False,1.2465349506626074e-05,0.1728822022380358,0.0,MTOW_mission:main_route:initial_climb
40,8.000000000000004,120.82570744454247,626.4303108210985,75441.00439328498,79.72105312072168,79.2593976814894,0.23459015149742435,1,1.5655411329631852,0.13522883394306764,63904.72316700893,191762.168894438,1.0,False,1.2465977750760417e-05,0.17282154632847116,0.0,MTOW_mission:main_route:initial_climb
41,8.079822725713566,121.92,632.6990678562053,75440.81357682521,79.72525227832472,79.2593976814894,0.23460541161144008,1,1.565537173166798,0.13522822792181094,63904.43678118786,191743.65506452663,1.0,False,1.2466228431334502e-05,0.17279734583614081,1.6945630915439902,MTOW_mission:main_route:initial_climb
42,8.279822725713565,121.92,648.6441183118702,75440.33551278435,80.06416489663351,79.5963299485713,0.2356027208960952,1,1.5523015110349048,0.13321718090990872,63490.455902666945,191625.7207705967,1.0,False,1.2477900618156726e-05,0.0,1.6984980779441994,MTOW_mission:main_route:initial_climb
43,8.479822725713564,121.92,664.656951291197,75439.85729544442,80.40386451222236,79.9340446143112,0.2366023460570323,1,1.539202773801012,0.13125547930062276,63087.473985498626,191507.65964318774,1.0,False,1.2489599909249446e-05,0.0,1.7022856386745049,MTOW_mission:main_route:initial_climb
44,8.679822725713564,121.92,680.7377241936414,75439.37892463473,80.74432163995726,80.27251236586419,0.23760420032911983,1,1.526240413535458,0.12934191135298248,62695.317376981504,191389.48293357744,1.0,False,1.2501325289141495e-05,0.0,1.7059282219855452,MTOW_mission:main_route:initial_climb
45,8.879822725713563,121.92,696.8865885216328,75438.90040019811,81.08550728435438,80.61170437717423,0.23860819838810698,1,1.513413830954354,0.1274752932528323,62313.815795665934,191271.2016744347,1.0,False,1.2513075759225308e-05,0.0,1.7094282286016742,MTOW_mission:main_route:initial_climb
46,9.079822725713562,121.92,713.1036899785037,75438.42172199069,81.42739293007472,80.95159229952463,0.23961425632265262,1,1.5007223786056934,0.12565446239714356,61942.79916461064,191152.82668389712,1.0,False,1.2524850337429558e-05,0.0,1.7127880537514095,MTOW_mission:main_route:initial_climb
47,9.279822725713561,121.92,729.3891685645186,75437.94288988152,81.769950540825,81.29214826044517,0.24062229163109092,1,1.4881653636223995,0.1238782728772024,61582.09539958329,191034.36856673562,1.0,False,1.253664805818131e-05,0.0,1.7160101165022057,MTOW_mission:main_route:initial_climb
48,9.47982272571356,121.92,745.7431586726836,75437.46390375237,82.11315256412543,81.6333448684521,0.24163222323546124,1,1.4757420501637841,0.12214560394321328,61231.53461336469,190915.83771350814,1.0,False,1.254846797257021e-05,0.0,1.7190968040177281,MTOW_mission:main_route:initial_climb
49,9.67982272571356,121.92,762.1657891855087,75436.98476349737,82.45697192492898,81.97515520670466,0.24264397146273187,1,1.4634516621700848,0.12045535882371744,60890.94865229506,190797.24430358462,1.0,False,1.2560309148128743e-05,0.0,1.7220504777405807,MTOW_mission:main_route:initial_climb
50,9.87982272571356,121.92,778.6571835704946,75436.50546902276,82.80138202047709,82.31755282789085,0.24365745802966204,1,1.4512933859629678,0.11880646262224162,60560.170149079546,190678.59830774518,1.0,False,1.257217066865506e-05,0.0,1.7248734859821608,MTOW_mission:main_route:initial_climb
51,10.079822725713559,121.92,795.2174599745899,75436.0260202466,83.14635671767353,82.66051175161667,0.24467260603507393,1,1.4392663726544763,0.11719786009831254,60239.0314801369,190559.90948991376,1.0,False,1.2584051634122532e-05,0.0,1.7275681777669394,MTOW_mission:main_route:initial_climb
52,10.279822725713558,121.92,811.8467313181246,75435.54641709852,83.49187035322691,83.00400646454777,0.24568933996027226,1,1.4273697403663173,0.11562851885240455,59927.36648353101,190441.1874079479,1.0,False,1.2595951160684656e-05,0.0,1.7301368800695014,MTOW_mission:main_route:initial_climb
53,10.479822725713557,121.92,828.54510538877,75435.0666595194,83.83789772924081,83.34801191602533,0.24670758565606715,1,1.4156025765174582,0.11409743081755633,59625.01137948605,190322.44141600447,1.0,False,1.2607868380523188e-05,0.0,1.732581885642508,MTOW_mission:main_route:initial_climb
54,10.679822725713557,121.92,845.3126849346182,75434.58674746116,84.1844141063693,83.69250351126163,0.24772727032263342,1,1.4039639400983406,0.11260360988308249,59331.80370124302,190203.68066773994,1.0,False,1.2619802441612405e-05,0.0,1.7349054672312045,MTOW_mission:main_route:initial_climb
55,10.879822725713556,121.92,862.1495677558921,75434.10668088643,84.53139519981555,84.03745710736196,0.24874832249773549,1,1.3924528637536744,0.11114609182228523,59047.58240545261,190084.9141185329,1.0,False,1.263175250758131e-05,0.0,1.7371098761388615,MTOW_mission:main_route:initial_climb
56,11.079822725713555,121.92,879.0558467958552,75433.62645976832,84.87881717504332,84.38284900906126,0.24977067204410788,1,1.3810683557867633,0.10972393414080292,58772.1879501041,189966.1505278059,1.0,False,1.2643717757565924e-05,0.0,1.739197341223846,MTOW_mission:main_route:initial_climb
57,11.279822725713554,121.92,896.0316102308639,75433.14608409017,85.2266566432881,84.72865596426139,0.2507942501362459,1,1.369809402084482,0.10833621487606623,58505.46181390062,189847.39846141567,1.0,False,1.2655697386054695e-05,0.0,1.7411700753021724,MTOW_mission:main_route:initial_climb
58,11.479822725713554,121.92,913.0769415595215,75432.66555384528,85.57489065834854,85.07485516084144,0.2518189892509639,1,1.3586749679180137,0.10698203452609352,58247.24770127032,189728.66629360596,1.0,False,1.2667690602777995e-05,0.0,1.743030259198274,MTOW_mission:main_route:initial_climb
59,11.679822725713553,121.92,930.1919196911912,75432.18486903666,85.92349671018819,85.4214242202967,0.2528448231485672,1,1.3476639997657183,0.10566051544551947,57997.39141554885,189609.96221004767,1.0,False,1.2679696632487763e-05,0.0,1.744780043465545,MTOW_mission:main_route:initial_climb
60,11.879822725713552,121.92,947.3766190332288,75431.7040296768,86.2724527188813,85.76834119171997,0.25387168685503664,1,1.3367754270426169,0.10437080097868603,57755.74058291951,189491.29421075503,1.0,False,1.269171471474899e-05,0.0,1.7464215520838204,MTOW_mission:main_route:initial_climb
61,12.079822725713552,121.92,964.6311095770051,75431.22303578739,86.62173702929806,86.11558454651778,0.254899516646389,1,1.3260081637281358,0.10311205521400874,57522.14471213899,189372.67011274386,1.0,False,1.2703744103756696e-05,0.0,1.7479568817020248,MTOW_mission:main_route:initial_climb
62,12.27982272571355,121.92,981.9554569828647,75430.74188739913,86.97132840563846,86.4631331729762,0.25592825003259173,1,1.3153611099236915,0.10188346271807637,57296.45524707062,189254.09755273612,1.0,False,1.2715784068147652e-05,0.0,1.7493881009767627,MTOW_mission:main_route:initial_climb
63,12.47982272571355,121.92,999.3497226639923,75430.26058455143,87.32120602583382,86.81096637069511,0.2569578257410888,1,1.3048331533417543,0.10068422825160793,57078.52561233668,189135.58398990295,1.0,False,1.2727833890807587e-05,0.0,1.7507172500026118,MTOW_mission:main_route:initial_climb
64,12.67982272571355,121.92,1016.8139638691591,75429.77912729226,87.67134947583433,87.15906384490913,0.25798818369999055,1,1.2944231707280807,0.09951357646927027,56868.21125239614,189017.13670863945,1.0,False,1.2739892868674444e-05,0.0,1.7519463398299775,MTOW_mission:main_route:initial_climb
65,12.879822725713549,121.92,1034.348233764326,75429.29751567786,88.02173874380033,87.50740570071274,0.2590192650209805,1,1.2841300292188351,0.09837075160523967,56665.369664348946,188898.7628213644,1.0,False,1.2751960312538322e-05,0.0,1.7530773520664293,MTOW_mission:main_route:initial_climb
66,13.079822725713548,121.92,1051.9525815130862,75428.81574977253,88.37235421421362,87.85597243720615,0.2600510119819871,1,1.2739525876343671,0.09725501714627878,56469.86042476199,188780.46927133843,1.0,False,1.2764035546838678e-05,0.0,1.754112238557523,MTOW_mission:main_route:initial_climb
67,13.279822725713547,121.92,1069.627052355929,75428.33382964847,88.72317666192512,88.20474494157763,0.2610833680096678,1,1.2638896977114114,0.09616565549398624,56281.54521080467,188662.26283549512,1.0,False,1.277611790945932e-05,0.0,1.755052921143219,MTOW_mission:main_route:initial_climb
68,13.479822725713547,121.92,1087.371687688314,75427.85175538546,89.07418724615377,88.55370448313751,0.26211627766174955,1,1.253940205275515,0.09510196761777373,56100.28781597631,188544.15012727832,1.0,False,1.2788206751521736e-05,0.0,1.7559012914860812,MTOW_mission:main_route:initial_climb
69,13.679822725713546,121.92,1105.1865251375448,75427.36952707074,89.42536750445099,88.90283270731793,0.2631496866092686,1,1.2441029513554942,0.09406327270001964,55925.95416069927,188426.13759948194,1.0,False,1.280030143717722e-05,0.0,1.75665921096756,MTOW_mission:main_route:initial_climb
70,13.879822725713545,121.92,1123.071598638435,75426.88714479876,89.7766993466445,89.25211162965202,0.2641835416187487,1,1.234376773241722,0.09304890777475279,55758.41229804537,188308.23154708545,1.0,False,1.2812401343398306e-05,0.0,1.757328510648744,MTOW_mission:main_route:initial_climb
71,14.079822725713544,121.92,1141.026938507764,75426.40460867099,90.12816504877425,89.60152362974523,0.26521779053435696,1,1.224760505490058,0.09205822736112462,55597.532414854904,188190.43811008194,1.0,False,1.2824505859769911e-05,0.0,1.7579109912920894,MTOW_mission:main_route:initial_climb
72,14.279822725713544,121.92,1159.0525715175188,75425.92191879572,90.47974724703266,89.95105144525108,0.26625238226007164,1,1.2152529808732075,0.0910906030928379,55443.18682850011,188072.763276293,1.0,False,1.2836614388280648e-05,0.0,1.758408423440726,MTOW_mission:main_route:initial_climb
73,14.479822725713543,121.92,1177.1485209669254,75425.4390752879,90.83142893172081,90.30067816586256,0.26728726674189723,1,1.2058530312812945,0.09014542334461614,55295.249979537104,187955.21288416718,1.0,False,1.2848726343114665e-05,0.0,1.7588225475520538,MTOW_mission:main_route:initial_climb
74,14.679822725713542,121.92,1195.3148067532695,75424.95607826888,91.18319344123123,90.65038722733016,0.2683223949501578,1,1.1965594885734165,0.08922209285671485,55153.59842048233,187837.7926255577,1.0,False,1.2860841150444418e-05,0.0,1.759155074182453,MTOW_mission:main_route:initial_climb
75,14.879822725713542,121.92,1213.5514454415159,75424.47292786627,91.53502445606772,91.00016240551656,0.26935771886189946,1,1.18737118538192,0.08832003235839886,55018.11080094196,187720.50804847604,1.0,False,1.2872958248224715e-05,0.0,1.759407684220037,MTOW_mission:main_route:initial_climb
76,15.07982272571354,121.92,1231.8584503327295,75423.98962421378,91.88690599291172,91.34998781049777,0.2703931914434293,1,1.17828695587112,0.08743867819123632,54888.66784931411,187603.3645598178,1.0,False,1.2885077085988356e-05,0.0,1.759582029162477,MTOW_mission:main_route:initial_climb
77,15.27982272571354,121.92,1250.2358315313118,75423.50616745099,92.23882239874422,91.69984788071922,0.27142876663301824,1,1.1693056364521563,0.08657748193299089,54765.15235127674,187486.36742805826,1.0,False,1.2897197124643688e-05,0.0,1.759679731437059,MTOW_mission:main_route:initial_climb
78,15.47982272571354,121.92,1268.6835960110607,75423.0225577232,92.59075834503163,92.04972737721583,0.272464399323792,1,1.1604260664556498,0.08573591002282634,54647.44912526542,187369.52178591365,1.0,False,1.2909317836274377e-05,0.0,1.7597023847602047,MTOW_mission:main_route:initial_climb
79,15.679822725713539,121.92,1287.201747680067,75422.53879518129,92.94269882198367,92.39961137790326,0.2735000453468339,1,1.1516470887637917,0.08491344343471498,54535.445024834095,187252.8326329672,1.0,False,1.292143870394164e-05,0.0,1.759651554140105,MTOW_mission:main_route:initial_climb
80,15.879822725713538,121.92,1305.7902874444637,75422.05487998149,93.29462913281169,92.74948527186987,0.274535661454289,1,1.1429675504053904,0.08410957847180472,54429.02966339067,187136.3048382816,1.0,False,1.2933559221486507e-05,0.0,1.7595287663014083,MTOW_mission:main_route:initial_climb
81,16.079822725713537,121.92,1324.449213271026,75421.57081228527,93.64653488607198,93.09933475176477,0.2755712052968327,1,1.1343863031618697,0.08332382481481569,54328.094375936795,187019.94314363247,1.0,False,1.2945678893266113e-05,0.0,1.759335523492992,MTOW_mission:main_route:initial_climb
82,16.279822725713537,121.92,1343.1785202482406,75421.08659225915,93.99840199077057,93.44914580893119,0.2766066354092663,1,1.125902204070067,0.08255570509887139,54232.532137060436,186903.75216581215,1.0,False,1.2957797233985122e-05,0.0,1.7590733046050868,MTOW_mission:main_route:initial_climb
83,16.479822725713536,121.92,1361.9782006463947,75420.60222007458,94.3502166516916,93.79890472876215,0.27764191119676923,1,1.1175141158887572,0.08180475501135653,54142.23781725509,186787.736398849,1.0,False,1.2969913768534821e-05,0.0,1.7587435617994558,MTOW_mission:main_route:initial_climb
84,16.679822725713535,121.92,1380.848243976733,75420.11769590776,94.70196536405149,94.14859808538593,0.27867699291916875,1,1.1092209075516792,0.08107052293562807,54057.1081440664,186671.90021643875,1.0,False,1.298202803180902e-05,0.0,1.7583477210559686,MTOW_mission:main_route:initial_climb
85,16.879822725713534,121.92,1399.7886370495435,75419.63301993949,95.05363490826268,94.49821273646029,0.2797118416755308,1,1.1010214545889747,0.08035256959951495,53977.04166143746,186556.24787432683,1.0,False,1.2994139568523713e-05,0.0,1.75788718274243,MTOW_mission:main_route:initial_climb
86,17.079822725713534,121.92,1418.799364031196,75419.14819235503,95.40521234481116,94.84773581808008,0.2807464193890864,1,1.092914639518409,0.07965046903457342,53901.93957097775,186440.7835126419,1.0,False,1.300624793304065e-05,0.0,1.7573633104901487,MTOW_mission:main_route:initial_climb
87,17.279822725713533,121.92,1437.8804065001584,75418.66321334399,95.7566850069092,95.19715473747274,0.281780688785611,1,1.084899352260817,0.07896380844591538,53831.705861863134,186325.51115894594,1.0,False,1.3018352689114307e-05,0.0,1.7567774295108483,MTOW_mission:main_route:initial_climb
88,17.479822725713532,121.92,1457.0317435015402,75418.17808310014,96.10804049281137,95.54645716535939,0.2828146133708134,1,1.076974490534758,0.07829218418801874,53766.24476756299,186210.4347313766,1.0,False,1.3030453409627247e-05,0.0,1.7561308603594068,MTOW_mission:main_route:initial_climb
89,17.67982272571353,121.92,1476.2533516001024,75417.69280182131,96.45926666488324,95.89563103502879,0.2838481574275944,1,1.0691389600739751,0.07763520356641745,53705.46214398203,186095.55803956342,1.0,False,1.3042549676558043e-05,0.0,1.755424900672435,MTOW_mission:main_route:initial_climb
90,17.87982272571353,121.92,1495.545204933079,75417.20736970924,96.81035164501773,96.24466453778061,0.28488128600255963,1,1.0613916749084444,0.0769924845726236,53649.26546179808,185980.8847867348,1.0,False,1.3054641080823412e-05,0.0,1.754660825297102,MTOW_mission:main_route:initial_climb
91,18.07982272571353,121.92,1514.9072752620825,75416.72178696949,97.16128381007715,96.5935461183941,0.2859139648926061,1,1.0537315576239197,0.07636365859104317,53597.565881081966,185866.41857180547,1.0,False,1.3066727222121252e-05,0.0,1.753839858809362,MTOW_mission:main_route:initial_climb
92,18.27982272571353,121.92,1534.339532024098,75416.23605381124,97.51205178183902,96.94226446513255,0.2869461606153367,1,1.046157539719461,0.07574836731933901,53550.27631573053,185752.16289324182,1.0,False,1.3078807708584363e-05,0.0,1.7529632012287404,MTOW_mission:main_route:initial_climb
93,18.47982272571353,121.92,1553.8419423804658,75415.75017044725,97.86264442208477,97.2908085048608,0.28797784039460733,1,1.0386685618292004,0.0751462596007984,53507.309351677846,185638.12115122966,1.0,False,1.3090882156611307e-05,0.0,1.7520320556504811,MTOW_mission:main_route:initial_climb
94,18.679822725713528,121.92,1573.4144712648826,75415.2641370937,98.21305083321487,97.63916740365671,0.28900897216233723,1,1.0312635738097333,0.07455699374114988,53468.57901114881,185524.29664803547,1.0,False,1.310295019088759e-05,0.0,1.7510476048566117,MTOW_mission:main_route:initial_climb
