,time [s],altitude [m],ground_distance [m],mass [kg],true_airspeed [m/s],equivalent_airspeed [m/s],mach [-],engine_setting,CL [-],CD [-],lift [N],drag [N],thrust [N],thrust_rate [-],thrust_is_regulated,sfc [kg/N/s],slope_angle [rad],acceleration [m/s**2],alpha [rad],slope_angle_derivative [rad/s],name
0,0.0,0.0,0.0,77909.0496720103,0.0,0.0,0.0,2,0.0,0.0,,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,0.0,,MTOW_mission:taxi_out
1,60.0,0.0,0.0,77877.98876278115,0.0,0.0,0.0,2,0.0,0.0,,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,0.0,,MTOW_mission:taxi_out
2,120.0,0.0,0.0,77846.92785355201,0.0,0.0,0.0,2,0.0,0.0,,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,0.0,,MTOW_mission:taxi_out
3,180.0,0.0,0.0,77815.86694432287,0.0,0.0,0.0,2,0.0,0.0,,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,0.0,,MTOW_mission:taxi_out
4,240.0,0.0,0.0,77784.80603509373,0.0,0.0,0.0,2,0.0,0.0,,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,0.0,,MTOW_mission:taxi_out
5,300.0,0.0,0.0,77753.74512586459,0.0,0.0,0.0,2,0.0,0.0,,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,0.0,,MTOW_mission:taxi_out
6,360.0,0.0,0.0,77722.68421663545,0.0,0.0,0.0,2,0.0,0.0,,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,0.0,,MTOW_mission:taxi_out
7,420.0,0.0,0.0,77691.6233074063,0.0,0.0,0.0,2,0.0,0.0,,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,0.0,,MTOW_mission:taxi_out
8,480.0,0.0,0.0,77660.56239817716,0.0,0.0,0.0,2,0.0,0.0,,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,0.0,,MTOW_mission:taxi_out
9,540.0,0.0,0.0,77629.50148894802,0.0,0.0,0.0,2,0.0,0.0,,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,0.0,,MTOW_mission:taxi_out
10,540.0,10.668000000000001,0.0,77547.10148894803,79.3,79.2593976814894,0.23306096703307572,2,0.0,0.0,,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,0.0,,MTOW_mission:takeoff
11,540.0,10.668000000000001,0.0,77547.10148894803,79.3,79.2593976814894,0.23306096703307572,2,1.601713918017978,0.13643920600791945,,64779.93072754908,53068.90891708,0.25,False,9.75489850930377e-06,0.16943657706980533,0.0,0.0,,MTOW_mission:takeoff
12,540.2,13.34242455601009,15.632883716519274,77546.61970297962,79.31018363051923,79.2593976814894,0.23309792956479206,1,1.6017039668621473,0.13643767517374353,,64779.203903238296,193587.02912965082,1.0,False,1.2441338181396124e-05,0.16937866311244695,0.0,0.0,,MTOW_mission:main_route:initial_climb
13,540.4000000000001,16.016287076164236,31.267929873265516,77546.13800664023,79.32036704278204,79.2593976814894,0.23313489241948945,1,1.60169401755758,0.13643614464101217,,64778.477222050264,193541.47732113765,1.0,False,1.2441951556032845e-05,0.1693207711020692,0.0,0.0,,MTOW_mission:main_route:initial_climb
14,540.6000000000001,18.689587654794142,46.905138355867734,77545.65639990325,79.3305502364146,79.2593976814894,0.23317185559562975,1,1.6016840701037245,0.13643461440963128,,64777.750683940394,193495.94303105763,1.0,False,1.2442564780523603e-05,0.16926290102527355,0.0,0.0,,MTOW_mission:main_route:initial_climb
15,540.8000000000002,21.3623263861588,62.544509049932074,77545.17488274207,79.3407332110427,79.2593976814894,0.23320881909167326,1,1.6016741245000337,0.1364330844795074,,64777.024288864166,193450.4262486809,1.0,False,1.2443177854905472e-05,0.1692050528686761,0.0,0.0,,MTOW_mission:main_route:initial_climb
16,541.0000000000002,24.034503364444596,78.18604184104167,77544.69345513008,79.35091596629215,79.2593976814894,0.2332457829060802,1,1.6016641807459562,0.1364315548505464,,64776.298036777014,193404.92696328877,1.0,False,1.2443790779215512e-05,0.16914722661890721,0.0,0.0,,MTOW_mission:main_route:initial_climb
17,541.2000000000003,26.70611868376543,93.8297366147566,77544.21211704072,79.36109850178839,79.2593976814894,0.23328274703730942,1,1.6016542388409436,0.13643002552265457,,64775.5719276344,193359.4451641742,1.0,False,1.2444403553490758e-05,0.16908942226261178,0.0,0.0,,MTOW_mission:main_route:initial_climb
18,541.4000000000003,29.377172438162805,109.47559325661375,77543.73086844741,79.37128081715674,79.2593976814894,0.23331971148381908,1,1.6016442987844473,0.13642849649573832,,64774.845961391904,193313.98084064134,1.0,False,1.2445016177768215e-05,0.16903163978644886,0.0,0.0,,MTOW_mission:main_route:initial_climb
19,541.6000000000004,32.04766472160596,125.12361165212671,77543.24970932362,79.38146291202229,79.2593976814894,0.2333566762440665,1,1.6016343605759185,0.13642696776970398,,64774.12013800506,193268.5339820058,1.0,False,1.2445628652084869e-05,0.1689738791770919,0.0,0.0,,MTOW_mission:main_route:initial_climb
20,541.8000000000004,34.71759562799197,140.7737916867857,77542.7686396428,79.39164478600983,79.2593976814894,0.23339364131650786,1,1.6016244242148108,0.1364254393444582,,64773.39445742949,193223.10457759484,1.0,False,1.2446240976477678e-05,0.1689161404212289,0.0,0.0,,MTOW_mission:main_route:initial_climb
21,542.0000000000005,37.38696525114584,156.42613324605745,77542.28765937845,79.40182643874415,79.2593976814894,0.23343060669959892,1,1.601614489700574,0.13642391121990707,,64772.668919620686,193177.69261674676,1.0,False,1.2446853150983578e-05,0.16885842350556218,0.0,0.0,,MTOW_mission:main_route:initial_climb
22,542.2000000000005,40.05577368482065,172.08063621538508,77541.80676850403,79.41200786984967,79.2593976814894,0.23346757239179425,1,1.6016045570326627,0.13642238339595741,,64771.94352453433,193132.29808881134,1.0,False,1.2447465175639478e-05,0.1688007284168082,0.0,0.0,,MTOW_mission:main_route:initial_climb
23,542.4000000000005,42.72402102269765,187.73730048018805,77541.32596699308,79.42218907895064,79.2593976814894,0.23350453839154753,1,1.6015946262105287,0.1364208558725158,,64771.21827212611,193086.9209831499,1.0,False,1.244807705048227e-05,0.1687430551416979,0.0,0.0,,MTOW_mission:main_route:initial_climb
24,542.6000000000006,45.391707358386356,203.396125925862,77540.84525481911,79.43237006567114,79.2593976814894,0.23354150469731186,1,1.6015846972336256,0.13641932864948872,,64770.49316235162,193041.56128913484,1.0,False,1.2448688775548808e-05,0.16868540366697654,0.0,0.0,,MTOW_mission:main_route:initial_climb
25,542.8000000000006,48.05883278542467,219.05711243777876,77540.36463195567,79.442550829635,79.2593976814894,0.23357847130753912,1,1.601574770101407,0.136417801726783,,64769.7681951666,192996.2189961501,1.0,False,1.2449300350875936e-05,0.16862777397940348,0.0,0.0,,MTOW_mission:main_route:initial_climb
26,543.0000000000007,50.725397397278996,234.72025990128606,77539.8840983763,79.4527313704659,79.2593976814894,0.2336154382206806,1,1.601564844813325,0.13641627510430518,,64769.043370526735,192950.89409359085,1.0,False,1.2449911776500464e-05,0.16857016606575265,0.0,0.0,,MTOW_mission:main_route:initial_climb
27,543.2000000000007,53.39140128734435,250.3855682017076,77539.40365405456,79.46291168778728,79.2593976814894,0.23365240543518664,1,1.6015549213688347,0.13641474878196203,,64768.318688387735,192905.58657086352,1.0,False,1.2450523052459183e-05,0.16851257991281196,0.0,0.0,,MTOW_mission:main_route:initial_climb
28,543.4000000000008,56.056844548944454,266.0530372243429,77538.92329896406,79.47309178122237,79.2593976814894,0.23368937294950662,1,1.6015449997673923,0.13641322275966086,,64767.594148705524,192860.2964173859,1.0,False,1.2451134178788858e-05,0.1684550155073834,0.0,0.0,,MTOW_mission:main_route:initial_climb
29,543.6000000000008,58.72172727533186,281.7226668544672,77538.44303307837,79.48327165039422,79.2593976814894,0.23372634076208915,1,1.6015350800084498,0.13641169703730807,,64766.86975143574,192815.02362258712,1.0,False,1.2451745155526233e-05,0.1683974728362838,0.0,0.0,,MTOW_mission:main_route:initial_climb
30,543.8000000000009,61.386049559688054,297.3944569773313,77537.9628563711,79.49345129492565,79.2593976814894,0.23376330887138197,1,1.6015251620914632,0.13641017161481078,,64766.14549653426,192769.7681759075,1.0,False,1.2452355982708021e-05,0.16833995188634365,0.0,0.0,,MTOW_mission:main_route:initial_climb
31,544.0000000000009,64.04981149512358,313.06840747816153,77537.4827688159,79.50363071443934,79.2593976814894,0.23380027727583205,1,1.6015152460158875,0.13640864649207593,,64765.421383956906,192724.53006679853,1.0,False,1.2452966660370917e-05,0.1682824526444077,0.0,0.0,,MTOW_mission:main_route:initial_climb
32,544.200000000001,66.71301317467811,328.7445182421597,77537.00277038639,79.51380990855769,79.2593976814894,0.23383724597388536,1,1.6015053317811785,0.13640712166901062,,64764.69741365955,192679.3092847231,1.0,False,1.245357718855159e-05,0.16822497509733503,0.0,0.0,,MTOW_mission:main_route:initial_climb
33,544.400000000001,69.37565469132062,344.4227891545028,77536.52286105622,79.52398887690292,79.2593976814894,0.233874214963987,1,1.6014954193867916,0.1364055971455219,,64763.97358559809,192634.10581915537,1.0,False,1.2454187567286682e-05,0.1681675192319989,0.0,0.0,,MTOW_mission:main_route:initial_climb
34,544.600000000001,72.03773613794941,360.1032201003432,77536.04304079908,79.53416761909713,79.2593976814894,0.23391118424458143,1,1.6014855088321827,0.13640407292151685,,64763.249899728435,192588.91965958037,1.0,False,1.2454797796612818e-05,0.1681100850352863,0.0,0.0,,MTOW_mission:main_route:initial_climb
35,544.8000000000011,74.6992576073923,375.78581096480826,77535.56330958863,79.54434613476202,79.2593976814894,0.23394815381411183,1,1.60147560011681,0.13640254899690296,,64762.52635600655,192543.75079549503,1.0,False,1.2455407876566593e-05,0.16805267249409916,0.0,0.0,,MTOW_mission:main_route:initial_climb
36,545.0000000000011,77.36021919240669,391.4705616330004,77535.08366739858,79.55452442351934,79.2593976814894,0.23398512367102103,1,1.6014656932401274,0.13640102537158705,,64761.80295438833,192498.5992164066,1.0,False,1.2456017807184584e-05,0.1679952815953526,0.0,0.0,,MTOW_mission:main_route:initial_climb
37,545.2000000000012,80.02062098567968,407.15747198999696,77534.60411420264,79.56470248499045,79.2593976814894,0.2340220938137507,1,1.6014557882015947,0.1363995020454768,,64761.07969482983,192453.46491183416,1.0,False,1.2456627588503336e-05,0.16793791232597632,0.0,0.0,,MTOW_mission:main_route:initial_climb
38,545.4000000000012,82.68046307982819,422.84654192085014,77534.12464997453,79.5748803187966,79.2593976814894,0.23405906424074172,1,1.601445885000667,0.13639797901847925,,64760.356577287006,192408.34787130775,1.0,False,1.2457237220559374e-05,0.16788056467291418,0.0,0.0,,MTOW_mission:main_route:initial_climb
39,545.6000000000013,85.33974556739904,438.5377713105868,77533.64527468801,79.58505792455874,79.2593976814894,0.23409603495043393,1,1.601435983636805,0.13639645629050234,,64759.633601716036,192363.2480843687,1.0,False,1.2457846703389202e-05,0.16782323862312393,0.0,0.0,,MTOW_mission:main_route:initial_climb
40,545.8000000000013,87.99846854086908,454.23116004420837,77533.1659883168,79.59523530189779,79.2593976814894,0.2341330059412668,1,1.6014260841094632,0.13639493386145288,,64758.91076807277,192318.16554056908,1.0,False,1.24584560370293e-05,0.1677659341635773,0.0,0.0,,MTOW_mission:main_route:initial_climb
41,546.0000000000014,90.65663209264532,469.92670800669094,77532.6867908347,79.60541245043434,79.2593976814894,0.23416997721167854,1,1.6014161864181005,0.13639341173123856,,64758.188076313396,192273.10022947256,1.0,False,1.2459065221516119e-05,0.1677086512812602,0.0,0.0,,MTOW_mission:main_route:initial_climb
42,546.2000000000014,93.314236315065,485.62441508298497,77532.20768221548,79.61558936978881,79.2593976814894,0.23420694876010656,1,1.6014062905621766,0.1363918898997671,,64757.465526394015,192228.05214065363,1.0,False,1.2459674256886088e-05,0.16765138996317241,0.0,0.0,,MTOW_mission:main_route:initial_climb
43,546.4000000000015,95.9712813003957,501.3242811580152,77531.72866243294,79.62576605958138,79.2593976814894,0.23424392058498753,1,1.6013963965411504,0.1363903683669461,,64756.74311827078,192183.02126369815,1.0,False,1.2460283143175616e-05,0.16759415019632798,0.0,0.0,,MTOW_mission:main_route:initial_climb
44,546.6000000000015,98.62776714083547,517.0263061166806,77531.24973146089,79.63594251943215,79.2593976814894,0.23428089268475724,1,1.6013865043544795,0.13638884713268304,,64756.02085189982,192138.00758820274,1.0,False,1.2460891880421085e-05,0.16753693196775454,0.0,0.0,,MTOW_mission:main_route:initial_climb
45,546.8000000000015,101.28369392851295,532.7304898438545,77530.77088927316,79.64611874896089,79.2593976814894,0.23431786505785057,1,1.601376614001624,0.13638732619688565,,64755.29872723729,192093.01110377553,1.0,False,1.2461500468658855e-05,0.16747973526449422,0.0,0.0,,MTOW_mission:main_route:initial_climb
46,547.0000000000016,103.93906175548743,548.4368322243839,77530.29213584359,79.65629474778724,79.2593976814894,0.2343548377027016,1,1.601366725482044,0.13638580555946184,,64754.57674423946,192048.0318000352,1.0,False,1.2462108907925262e-05,0.1674225600736024,0.0,0.0,,MTOW_mission:main_route:initial_climb
47,547.2000000000016,106.59387071374901,564.14533314309,77529.81347114602,79.66647051553063,79.2593976814894,0.23439181061774358,1,1.6013568387951989,0.13638428522031928,,64753.85490286249,192003.06966661196,1.0,False,1.2462717198256616e-05,0.16736540638214908,0.0,0.0,,MTOW_mission:main_route:initial_climb
48,547.4000000000017,109.24812089521868,579.8559924847679,77529.33489515433,79.6766460518103,79.2593976814894,0.23442878380140889,1,1.6013469539405492,0.13638276517936587,,64753.133203062665,191958.12469314688,1.0,False,1.2463325339689212e-05,0.16730827417721789,0.0,0.0,,MTOW_mission:main_route:initial_climb
49,547.6000000000017,111.90181239174842,595.568810134186,77528.8564078424,79.68682135624525,79.2593976814894,0.2344657572521291,1,1.6013370709175554,0.13638124543650954,,64752.41164479626,191913.19686929195,1.0,False,1.2463933332259307e-05,0.16725116344590624,0.0,0.0,,MTOW_mission:main_route:initial_climb
50,547.8000000000018,114.55494529512134,611.283785976087,77528.37800918412,79.69699642845431,79.2593976814894,0.23450273096833477,1,1.6013271897256787,0.1363797259916583,,64751.690228019586,191868.2861847104,1.0,False,1.2464541176003146e-05,0.1671940741753257,0.0,0.0,,MTOW_mission:main_route:initial_climb
