,time [s],altitude [m],ground_distance [m],mass [kg],true_airspeed [m/s],equivalent_airspeed [m/s],mach [-],engine_setting,CL [-],CD [-],drag [N],thrust [N],thrust_rate [-],thrust_is_regulated,sfc [kg/N/s],slope_angle [rad],acceleration [m/s**2],name
0,0.0,10.668,0.0,67266.12545194694,79.3,79.2593976814894,0.23306096703307572,1,1.3958971927401622,0.11158014073431058,52729.12437863665,193632.59846733874,1.0,False,1.2440724656576329e-05,0.2136016546631738,0.0,op_mission:main_route:initial_climb
1,0.2,14.030019766622981,15.499562028936055,67265.64366597852,79.31280215507967,79.2593976814894,0.23310743394856773,1,1.3958871947853775,0.1115788782538658,52728.5277716781,193575.31452745927,1.0,False,1.2441495915342969e-05,0.21351724918281975,0.0,op_mission:main_route:initial_climb
2,0.4,17.39127382499416,31.001910063434433,67265.16199268152,79.32560443166025,79.2593976814894,0.2331539030674809,1,1.3958771991687342,0.11157761608353188,52727.931311267785,193518.05619976541,1.0,False,1.2442266964874556e-05,0.2134328807408632,0.0,op_mission:main_route:initial_climb
3,0.6000000000000001,20.75176230818586,46.507043983922365,67264.68043201797,79.33840682912398,79.2593976814894,0.23320037438740523,1,1.395867205889444,0.11157635422319889,52727.33499735379,193460.82346522177,1.0,False,1.2443037805228672e-05,0.21334854930986547,0.0,op_mission:main_route:initial_climb
4,0.8,24.111485349120013,62.01496367082943,67264.19898394993,79.3512093468526,79.2593976814894,0.23324684790592887,1,1.3958572149467208,0.11157509267275711,52726.73882988423,193403.61630481717,1.0,False,1.2443808436462843e-05,0.21326425486242348,0.0,op_mission:main_route:initial_climb
5,1.0,27.470443080568394,77.52566900458729,67263.71764843949,79.3640119842272,79.2593976814894,0.2332933236206371,1,1.3958472263397763,0.11157383143209663,52726.14280880719,193346.43469956573,1.0,False,1.2444578858634555e-05,0.213179997371171,0.0,op_mission:main_route:initial_climb
6,1.2,30.82863563515291,93.03915986562934,67263.23642544876,79.37681474062845,79.2593976814894,0.23333980152911343,1,1.3958372400678254,0.11157257050110785,52725.54693407085,193289.27863050596,1.0,False,1.2445349071801243e-05,0.21309577680877717,0.0,op_mission:main_route:initial_climb
7,1.4,34.18606314534585,108.55543613439053,67262.75531493989,79.38961761543638,79.2593976814894,0.23338628162893893,1,1.3958272561300826,0.11157130987968122,52724.95120562346,193232.14807870126,1.0,False,1.2446119076020294e-05,0.21301159314794735,0.0,op_mission:main_route:initial_climb
8,1.5999999999999999,37.54272574347015,124.07449769130697,67262.27431687503,79.4024206080305,79.2593976814894,0.23343276391769227,1,1.3958172745257622,0.11157004956770711,52724.35562341319,193175.04302523963,1.0,False,1.2446888871349035e-05,0.21292744636142302,0.0,op_mission:main_route:initial_climb
9,1.7999999999999998,40.89862356169967,139.5963444168157,67261.79343121639,79.41522371778976,79.2593976814894,0.23347924839294998,1,1.3958072952540792,0.11156878956507604,52723.760187388354,193117.96345123384,1.0,False,1.2447658457844765e-05,0.2128433364219813,0.0,op_mission:main_route:initial_climb
10,1.9999999999999998,44.25375673205946,155.12097619135434,67261.31265792616,79.42802694409261,79.2593976814894,0.23352573505228633,1,1.3957973183142498,0.11156752987167864,52723.16489749723,193060.90933782127,1.0,False,1.2448427835564709e-05,0.2127592633024356,0.0,op_mission:main_route:initial_climb
11,2.1999999999999997,47.60812538642599,170.64839289536096,67260.8319969666,79.44083028631691,79.2593976814894,0.23357222389327312,1,1.3957873437054917,0.11156627048740578,52722.569753688214,193003.88066616346,1.0,False,1.2449197004566066e-05,0.21267522697563399,0.0,op_mission:main_route:initial_climb
12,2.4,50.96172965652745,186.17859440927356,67260.35144829999,79.45363374383999,79.2593976814894,0.2336187149134802,1,1.39577737142702,0.11156501141214796,52721.97475590963,192946.87741744725,1.0,False,1.2449965964905971e-05,0.21259122741446196,0.0,op_mission:main_route:initial_climb
13,2.6,54.314569673944014,201.71158061353,67259.87101188861,79.46643731603865,79.2593976814894,0.23366520811047492,1,1.3957674014780528,0.11156375264579607,52721.379904109905,192889.89957288338,1.0,False,1.2450734716641518e-05,0.21250726459183933,0.0,op_mission:main_route:initial_climb
14,2.8000000000000003,57.66664557010808,217.24735138856758,67259.39068769479,79.47924100228909,79.2593976814894,0.23371170348182232,1,1.3957574338578094,0.1115624941882412,52720.785198237514,192832.94711370743,1.0,False,1.2451503259829753e-05,0.21242333848072226,0.0,op_mission:main_route:initial_climb
15,3.0000000000000004,61.01795747630455,232.7859066148228,67258.91047568087,79.49204480196701,79.2593976814894,0.23375820102508532,1,1.395747468565508,0.11156123603937433,52720.19063824096,192776.0200211793,1.0,False,1.2452271594527664e-05,0.21233944905410246,0.0,op_mission:main_route:initial_climb
16,3.2000000000000006,64.36850552367109,248.32724617273112,67258.43037580923,79.50484871444759,79.2593976814894,0.23380470073782456,1,1.395737505600367,0.11155997819908635,52719.596224068715,192719.1182765835,1.0,False,1.2453039720792203e-05,0.21225559628500726,0.0,op_mission:main_route:initial_climb
17,3.400000000000001,67.7182898431984,263.8713699427266,67257.95038804226,79.51765273910547,79.2593976814894,0.23385120261759845,1,1.3957275449616058,0.11155872066726842,52719.001955669344,192662.24186122854,1.0,False,1.2453807638680266e-05,0.2121717801464992,0.0,op_mission:main_route:initial_climb
18,3.600000000000001,71.06731056573047,279.41827780524153,67257.47051234238,79.53045687531463,79.2593976814894,0.23389770666196286,1,1.3957175866484455,0.11155746344381184,52718.40783299144,192605.39075644783,1.0,False,1.24545753482487e-05,0.21208800061167682,0.0,op_mission:main_route:initial_climb
