,time [s],altitude [m],ground_distance [m],mass [kg],true_airspeed [m/s],equivalent_airspeed [m/s],mach [-],engine_setting,CL [-],CD [-],drag [N],thrust [N],thrust_rate [-],thrust_is_regulated,sfc [kg/N/s],slope_angle [rad],acceleration [m/s**2],name
0,0.0,0.0,0.0,72591.09542713828,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,MTOW_mission:taxi_out
1,60.0,0.0,0.0,72560.03451790914,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,MTOW_mission:taxi_out
2,120.0,0.0,0.0,72528.97360868,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,MTOW_mission:taxi_out
3,180.0,0.0,0.0,72497.91269945086,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,MTOW_mission:taxi_out
4,240.0,0.0,0.0,72466.85179022171,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,MTOW_mission:taxi_out
5,300.0,0.0,0.0,72435.79088099257,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,MTOW_mission:taxi_out
6,360.0,0.0,0.0,72404.72997176343,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,MTOW_mission:taxi_out
7,420.0,0.0,0.0,72373.66906253429,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,MTOW_mission:taxi_out
8,480.0,0.0,0.0,72342.60815330515,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,MTOW_mission:taxi_out
9,540.0,0.0,0.0,72311.547244076,0.0,0.0,0.0,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,MTOW_mission:taxi_out
10,540.0,10.668000000000001,0.0,72229.14724407601,79.3,79.2593976814894,0.23306096703307572,2,0.0,0.0,0.0,53068.90891708,0.25,False,9.75489850930377e-06,0.0,0.0,MTOW_mission:takeoff
11,540.0,10.668000000000001,0.0,72229.14724407601,79.3,79.2593976814894,0.23306096703307572,2,1.5281393022488132,0.1297527492622588,60143.2352624114,53068.90891708,0.25,False,9.75489850930377e-06,0.1884575315006615,0.0,MTOW_mission:takeoff
12,540.2,13.639275210531505,15.57918879862764,72228.6654581076,79.31131409216135,79.2593976814894,0.23310203276006822,1,1.5281291091882319,0.12975125168311258,60142.54110174484,193581.97160216284,1.0,False,1.2441406278938325e-05,0.18838829413335637,0.0,MTOW_mission:main_route:initial_climb
13,540.4000000000001,16.609895523392762,31.160806066351775,72228.1837717162,79.32262806278571,79.2593976814894,0.23314309942242692,1,1.5281189182343842,0.1297497544303959,60141.8470923855,193531.36571101533,1.0,False,1.2442087724836278e-05,0.18831908498023436,0.0,MTOW_mission:main_route:initial_climb
14,540.6000000000001,19.579861051684446,46.74485167948589,72227.70218487026,79.33394191139145,79.2593976814894,0.23318416701820904,1,1.528108729386601,0.12974825750399993,60141.15323428297,193480.7807798297,1.0,False,1.2442768994316315e-05,0.18824990402244043,0.0,MTOW_mission:main_route:initial_climb
15,540.8000000000002,22.549171908404897,62.33132551432639,72227.22069753824,79.34525563749662,79.2593976814894,0.2332252355454704,1,1.5280985426442164,0.1297467609038164,60140.45952738704,193430.21679455542,1.0,False,1.244345008742453e-05,0.18818075124114084,0.0,MTOW_mission:main_route:initial_climb
16,541.0000000000002,25.51782820645027,77.92022744715241,72226.73930968862,79.35656924061888,79.2593976814894,0.23326630500226514,1,1.5280883580065643,0.12974526462973696,60139.76597164745,193379.67374115888,1.0,False,1.2444131004206977e-05,0.188111626617525,0.0,MTOW_mission:main_route:initial_climb
17,541.2000000000003,28.485830058614727,93.5115573542257,72226.2580212899,79.36788272027565,79.2593976814894,0.23330737538664648,1,1.5280781754729773,0.12974376868165308,60139.07256701393,193329.15160562267,1.0,False,1.244481174470968e-05,0.18804253013280428,0.0,MTOW_mission:main_route:initial_climb
18,541.4000000000003,31.453177577590584,109.10531511179039,72225.7768323106,79.37919607598401,79.2593976814894,0.23334844669666618,1,1.5280679950427882,0.12974227305945632,60138.37931343625,193278.65037394594,1.0,False,1.2445492308978626e-05,0.18797346176821245,0.0,MTOW_mission:main_route:initial_climb
19,541.6000000000004,34.41987087596849,124.70150059607289,72225.29574271926,79.39050930726067,79.2593976814894,0.23338951893037438,1,1.5280578167153347,0.12974077776303888,60137.68621086433,193228.17003214388,1.0,False,1.244617269705978e-05,0.1879044215050047,0.0,MTOW_mission:main_route:initial_climb
20,541.8000000000004,37.3859100662376,140.3001136832817,72224.81475248442,79.40182241362211,79.2593976814894,0.23343059208582032,1,1.5280476404899472,0.129739282792292,60136.99325924791,193177.71056624848,1.0,False,1.2446852908999055e-05,0.18783540932445952,0.0,MTOW_mission:main_route:initial_climb
21,542.0000000000005,40.35129526078572,155.9011542496072,72224.33386157468,79.41313539458436,79.2593976814894,0.23347166616105128,1,1.5280374663659637,0.1297377881471079,60136.30045853693,193127.271962308,1.0,False,1.2447532944842335e-05,0.18776642520787706,0.0,MTOW_mission:main_route:initial_climb
22,542.2000000000005,43.31602657189949,171.5046221712216,72223.85306995861,79.42444824966321,79.2593976814894,0.23351274115411366,1,1.5280272943427191,0.12973629382737853,60135.60780868132,193076.854206387,1.0,False,1.2448212804635487e-05,0.18769746913657953,0.0,MTOW_mission:main_route:initial_climb
23,542.4000000000005,46.28010411176457,187.11051732427862,72223.37237760484,79.4357609783741,79.2593976814894,0.2335538170630523,1,1.5280171244195497,0.12973479983299588,60134.915309631026,193026.45728456628,1.0,False,1.2448892488424322e-05,0.18762854109191124,0.0,MTOW_mission:main_route:initial_climb
24,542.6000000000006,49.24352799246577,202.71883958491347,72222.89178448201,79.44707358023216,79.2593976814894,0.23359489388591068,1,1.5280069565957914,0.129733306163852,60134.22296133602,192976.08118294322,1.0,False,1.2449571996254622e-05,0.187559641055239,0.0,MTOW_mission:main_route:initial_climb
25,542.8000000000006,52.20629832598725,218.32958882924257,72222.41129055877,79.45838605475222,79.2593976814894,0.23363597162073108,1,1.5279967908707817,0.12973181281983912,60133.53076374631,192925.7258876309,1.0,False,1.2450251328172152e-05,0.18749076900795078,0.0,MTOW_mission:main_route:initial_climb
26,543.0000000000007,55.168415224212644,233.94276493336352,72221.93089580377,79.46969840144874,79.2593976814894,0.2336770502655542,1,1.5279866272438563,0.12973031980084931,60132.83871681194,192875.39138475942,1.0,False,1.2450930484222619e-05,0.1874219249314577,0.0,MTOW_mission:main_route:initial_climb
27,543.2000000000007,58.12987879892528,249.55836777335477,72221.45060018572,79.48101061983587,79.2593976814894,0.2337181298184195,1,1.527976465714354,0.12972882710677494,60132.146820482965,192825.07766047472,1.0,False,1.2451609464451712e-05,0.18735310880719222,0.0,MTOW_mission:main_route:initial_climb
28,543.4000000000008,61.09068916180832,265.1763972252756,72220.97040367333,79.4923227094275,79.2593976814894,0.2337592102773652,1,1.527966306281613,0.12972733473750844,60131.45507470952,192774.7847009388,1.0,False,1.2452288268905085e-05,0.18728432061660857,0.0,MTOW_mission:main_route:initial_climb
29,543.6000000000008,64.05084642444491,280.7968531651659,72220.49030623531,79.50363466973711,79.2593976814894,0.23380029164042795,1,1.5279561489449704,0.12972584269294202,60130.76347944168,192724.51249233028,1.0,False,1.245296689762835e-05,0.18721556034118367,0.0,MTOW_mission:main_route:initial_climb
30,543.8000000000009,67.01035069831839,296.419735469046,72220.01030784042,79.51494650027787,79.2593976814894,0.2338413739056431,1,1.527945993703766,0.1297243509729683,60130.072034629644,192674.2610208439,1.0,False,1.2453645350667094e-05,0.18714682796241602,0.0,MTOW_mission:main_route:initial_climb
31,544.0000000000009,69.96920209481242,312.04504401291643,72219.53040845743,79.52625820056275,79.2593976814894,0.23388245707104494,1,1.527935840557339,0.12972285957747984,60129.380740223605,192624.03027269006,1.0,False,1.2454323628066873e-05,0.1870781234618254,0.0,MTOW_mission:main_route:initial_climb
32,544.200000000001,72.92740072521114,327.672778672758,72219.05060805511,79.53756977010424,79.2593976814894,0.2339235411346659,1,1.5279256895050282,0.12972136850636912,60128.68959617376,192573.82023409606,1.0,False,1.2455001729873198e-05,0.1870094468209546,0.0,MTOW_mission:main_route:initial_climb
33,544.400000000001,75.88494670069942,343.3029393245314,72218.57090660228,79.54888120841461,79.2593976814894,0.2339646260945375,1,1.5279155405461748,0.12971987775952903,60127.99860243042,192523.6308913048,1.0,False,1.2455679656131558e-05,0.18694079802136734,0.0,MTOW_mission:main_route:initial_climb
34,544.600000000001,78.8418401323629,358.93552584417705,72218.09130406776,79.5601925150058,79.2593976814894,0.23400571194868974,1,1.527905393680118,0.12971838733685206,60127.307758943796,192473.4622305756,1.0,False,1.2456357406887395e-05,0.18687217704464973,0.0,MTOW_mission:main_route:initial_climb
35,544.8000000000011,81.79808113118825,374.57053810761516,72217.61180042037,79.57150368938935,79.2593976814894,0.23404679869515113,1,1.5278952489061999,0.12971689723823124,60126.617065664235,192423.31423818372,1.0,False,1.2457034982186137e-05,0.1868035838724095,0.0,MTOW_mission:main_route:initial_climb
